Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
7885,378.5,155.5,91,66
7887,0.5,186.5,35,55
7887,347.5,0.5,186,62
7887,483.5,43.5,144,75
7887,537.5,0.5,116,58
7887,627.5,72.5,93,77
7889,0.5,296.5,262,146
7889,360.5,233.5,81,31
7889,361.5,195.5,44,34
7889,462.5,258.5,114,74
7889,501.5,220.5,24,23
7889,527.5,227.5,32,28
7889,608.5,347.5,92,72
7889,636.5,279.5,38,24
7889,690.5,283.5,30,21
7890,136.5,145.5,48,25
7890,331.5,101.5,123,22
7891,241.5,114.5,51,23
7891,420.5,125.5,27,24
7891,482.5,156.5,61,24
7892,12.5,315.5,25,32
7892,58.5,269.5,43,52
7892,89.5,206.5,85,72
7892,160.5,151.5,72,53
7892,193.5,375.5,390,105
7892,310.5,105.5,114,39
7892,318.5,91.5,44,23
7892,379.5,69.5,60,24
7892,411.5,25.5,38,30
7892,452.5,22.5,59,34
7894,514.5,61.5,68,26
7896,433.5,278.5,102,62
7896,678.5,121.5,42,60
7899,0.5,53.5,32,96
7899,56.5,212.5,221,104
7899,219.5,109.5,71,37
7899,327.5,186.5,95,25
7899,564.5,282.5,47,33
7899,612.5,270.5,79,35
7899,643.5,339.5,77,71
7900,148.5,390.5,71,21
7900,498.5,185.5,77,49
7904,45.5,260.5,74,26
7904,310.5,200.5,82,43
7904,383.5,203.5,21,21
7906,17.5,0.5,186,177
7906,313.5,44.5,28,23
7906,463.5,90.5,39,23
7906,539.5,135.5,90,66
7906,634.5,230.5,72,50
7907,83.5,355.5,202,104
7907,540.5,290.5,62,22
7911,646.5,24.5,74,97
7912,83.5,197.5,51,24
7912,85.5,155.5,41,34
7912,255.5,209.5,25,28
7912,334.5,239.5,28,22
7912,402.5,255.5,29,30
7914,256.5,185.5,37,31
7915,573.5,191.5,34,35
7918,98.5,390.5,123,65
7918,148.5,323.5,65,30
7918,151.5,292.5,30,22
7918,472.5,199.5,33,26
7918,490.5,264.5,229,216
7918,679.5,248.5,41,229
7919,0.5,79.5,41,30
7919,338.5,136.5,55,21
7919,366.5,111.5,66,31
7919,454.5,125.5,73,54
7919,577.5,210.5,95,41
7920,0.5,167.5,25,42
7920,388.5,358.5,207,117
7920,607.5,383.5,100,58
7921,0.5,279.5,52,89
7921,4.5,238.5,128,90
7921,69.5,212.5,24,22
7921,194.5,117.5,107,44
7921,326.5,25.5,32,28
7921,447.5,10.5,84,59
7921,458.5,80.5,122,38
7921,528.5,8.5,28,21
7922,212.5,0.5,185,107
7922,407.5,99.5,22,21
7922,428.5,107.5,31,24
7922,466.5,133.5,34,24
7922,504.5,340.5,216,140
7922,575.5,240.5,42,43
7922,585.5,192.5,32,29
7922,614.5,238.5,44,29
7922,619.5,217.5,39,29
7924,70.5,242.5,35,30
7924,241.5,345.5,95,33
7924,279.5,229.5,35,33
7924,315.5,232.5,38,30
7924,458.5,205.5,62,30
7924,519.5,170.5,83,60
7924,606.5,208.5,114,38
7925,0.5,281.5,340,171
7925,71.5,174.5,100,21
7925,74.5,190.5,103,26
7925,270.5,119.5,35,22
7925,302.5,100.5,49,29
7925,417.5,81.5,36,39
7925,659.5,208.5,61,49
7926,569.5,80.5,33,31
7927,0.5,194.5,305,188
7928,12.5,341.5,55,27
7928,138.5,344.5,45,21
7928,181.5,422.5,97,37
7928,411.5,331.5,40,28
7930,0.5,59.5,47,55
7930,243.5,48.5,41,24
7930,285.5,47.5,24,22
7931,126.5,111.5,98,89
7931,480.5,212.5,87,69
7931,567.5,237.5,56,23
7932,0.5,219.5,36,34
7932,0.5,208.5,172,186
7932,401.5,161.5,143,106
7932,572.5,190.5,48,21
7933,136.5,127.5,121,72
7933,508.5,258.5,64,27
7933,539.5,281.5,181,199
7933,555.5,227.5,76,62
7934,58.5,22.5,25,28
7937,4.5,269.5,56,34
7937,185.5,231.5,48,34
7937,264.5,240.5,45,22
7938,32.5,265.5,40,25
7939,362.5,142.5,75,29
7944,0.5,247.5,36,57
7945,92.5,0.5,38,22
7945,182.5,30.5,50,33
7948,16.5,333.5,77,30
7948,84.5,289.5,42,40
7948,284.5,275.5,79,30
7948,393.5,235.5,46,35
7948,423.5,218.5,122,68
7948,650.5,181.5,32,30
7949,113.5,192.5,67,23
7950,0.5,25.5,28,39
7950,64.5,26.5,59,35
7950,127.5,62.5,252,175
7950,304.5,34.5,45,23
7950,612.5,65.5,59,68
7950,637.5,214.5,83,44
7951,0.5,92.5,30,24
7951,39.5,98.5,35,24
7953,0.5,192.5,62,32
7953,93.5,181.5,69,55
7953,197.5,173.5,36,27
7954,293.5,288.5,427,192
7954,374.5,134.5,39,24
7957,11.5,273.5,117,50
7957,198.5,253.5,46,33
7957,337.5,245.5,36,25
7957,395.5,233.5,36,22
7957,404.5,301.5,134,61
7957,478.5,204.5,58,47
7957,569.5,188.5,29,25
7962,630.5,85.5,38,32
7963,83.5,304.5,46,24
7963,284.5,206.5,95,77
7963,350.5,245.5,133,81
7963,425.5,153.5,36,33
7963,614.5,248.5,106,83
7963,698.5,325.5,22,28
7964,396.5,248.5,51,35
7967,489.5,150.5,29,23
7967,530.5,164.5,65,32
7968,250.5,127.5,39,24
7969,693.5,227.5,27,33
7971,0.5,108.5,51,28
7971,35.5,75.5,53,53
7971,78.5,102.5,51,34
7973,0.5,337.5,72,33
7973,125.5,254.5,37,24
7974,89.5,344.5,70,58
7974,110.5,262.5,27,28
7974,202.5,354.5,40,21
7975,18.5,129.5,61,52
7975,99.5,100.5,42,32
7975,158.5,71.5,26,22
7975,198.5,13.5,105,102
7975,309.5,85.5,58,38
7975,313.5,16.5,71,24
7977,101.5,31.5,67,79
7977,173.5,9.5,28,29
7977,243.5,22.5,78,40
7977,369.5,34.5,98,56
7977,389.5,4.5,42,26
7977,415.5,258.5,280,167
7977,526.5,0.5,56,46
7977,685.5,0.5,35,28
7977,690.5,283.5,30,133
7978,4.5,90.5,34,25
7984,675.5,238.5,33,37
7985,64.5,169.5,89,85
7985,152.5,149.5,95,82
7985,378.5,128.5,50,26
7985,434.5,48.5,60,50
7985,554.5,43.5,67,22
7985,618.5,8.5,54,38
7986,277.5,60.5,245,113
7987,0.5,172.5,99,36
7987,328.5,342.5,111,52
7988,197.5,74.5,48,45
7988,360.5,22.5,110,54
7989,461.5,160.5,97,71
7990,683.5,167.5,22,26
7994,104.5,380.5,230,100
7996,695.5,164.5,25,31
7997,0.5,91.5,44,36
7997,0.5,153.5,103,29
7997,30.5,107.5,47,38
7997,606.5,235.5,105,41
7998,425.5,134.5,94,41
8000,0.5,333.5,22,33
8001,63.5,108.5,33,24
8001,241.5,118.5,29,29
8002,323.5,230.5,282,206
8006,8.5,115.5,29,25
8006,55.5,139.5,130,111
8006,389.5,355.5,25,23
8006,411.5,354.5,56,44
8006,484.5,364.5,58,32
8006,670.5,449.5,50,30
8006,686.5,392.5,34,42
8008,106.5,228.5,69,38
8008,268.5,264.5,67,28
8009,0.5,107.5,45,41
8009,187.5,82.5,322,147
8009,485.5,98.5,28,25
8009,519.5,105.5,47,33
8009,611.5,100.5,93,43
8010,0.5,0.5,356,480
8010,648.5,176.5,72,29
8013,28.5,203.5,36,26
8013,36.5,232.5,25,21
8013,233.5,307.5,99,35
8013,369.5,324.5,124,52
8014,129.5,149.5,58,58
8014,476.5,74.5,37,21
8014,617.5,66.5,37,25
8015,680.5,163.5,40,24
8015,682.5,134.5,38,22
8016,20.5,38.5,53,37
8016,232.5,100.5,125,67
8016,595.5,80.5,46,25
8016,653.5,138.5,67,44
8017,29.5,151.5,37,21
8017,495.5,174.5,40,28
8018,67.5,156.5,49,41
8018,198.5,198.5,33,21
8021,65.5,291.5,177,128
8021,428.5,225.5,80,77
8021,509.5,251.5,60,49
8021,604.5,258.5,55,38
8021,640.5,355.5,80,84
8021,641.5,329.5,43,32
8022,640.5,359.5,34,22
8023,477.5,32.5,21,21
8023,526.5,37.5,41,25
8025,132.5,125.5,88,32
8031,660.5,97.5,60,70
8032,153.5,0.5,158,127
8032,453.5,61.5,35,34
8033,124.5,174.5,55,49
8034,82.5,119.5,29,23
8034,216.5,119.5,42,25
8038,210.5,250.5,57,27
8038,483.5,103.5,237,195
8039,108.5,153.5,55,32
8040,197.5,0.5,85,34
8042,227.5,37.5,22,23
8043,0.5,54.5,76,53
8043,242.5,52.5,38,33
8043,397.5,88.5,35,27
8043,431.5,111.5,73,63
8043,453.5,203.5,88,38
8043,513.5,122.5,41,29
8043,662.5,206.5,54,68
8044,156.5,155.5,60,25
8044,606.5,53.5,85,52
8045,0.5,272.5,43,30
8047,171.5,222.5,34,27
8047,226.5,199.5,44,40
8047,261.5,222.5,44,23
8047,284.5,211.5,26,24
8047,309.5,206.5,52,29
8047,362.5,204.5,53,21
8047,383.5,241.5,82,25
8047,536.5,192.5,39,26
8047,576.5,195.5,49,22
8048,63.5,160.5,41,31
8048,122.5,196.5,117,35
8048,256.5,212.5,86,52
8048,486.5,271.5,40,23
8048,646.5,299.5,41,32
8049,0.5,197.5,53,41
8049,12.5,269.5,74,24
8049,49.5,189.5,21,29
8049,104.5,221.5,72,41
8049,126.5,162.5,39,23
8049,330.5,79.5,70,40
8049,621.5,128.5,79,24
8053,501.5,354.5,94,40
8055,314.5,37.5,22,23
8055,517.5,69.5,28,27
8055,541.5,79.5,41,32
8055,665.5,124.5,36,36
8056,53.5,371.5,75,30
8056,190.5,276.5,56,55
8056,382.5,209.5,72,52
8056,645.5,137.5,58,44
8058,74.5,202.5,46,27
8060,101.5,325.5,23,21
8062,447.5,418.5,212,62
8066,312.5,258.5,33,23
8066,563.5,261.5,38,30
8066,625.5,229.5,23,22
8067,0.5,32.5,119,178
8068,163.5,317.5,37,22
8071,0.5,111.5,36,22
8071,16.5,93.5,44,24
8071,81.5,91.5,33,22
8071,509.5,215.5,96,56
8072,0.5,203.5,21,49
8072,261.5,191.5,38,21
8072,354.5,193.5,89,75
8072,501.5,227.5,89,49
8073,486.5,117.5,28,23
8073,524.5,126.5,30,26
8073,555.5,145.5,51,33
8073,606.5,166.5,45,27
8076,0.5,451.5,42,29
8076,388.5,284.5,135,70
8077,102.5,230.5,94,28
8078,0.5,350.5,49,55
8078,122.5,456.5,47,24
8079,0.5,157.5,35,49
8080,105.5,264.5,25,24
8081,0.5,364.5,33,27
8082,358.5,67.5,83,48
8082,378.5,54.5,25,30
8082,456.5,29.5,58,46
8082,561.5,0.5,74,37
8083,182.5,181.5,27,22
8083,334.5,64.5,53,35
8083,372.5,41.5,31,21
8086,601.5,241.5,79,54
8089,146.5,198.5,40,28
8090,58.5,255.5,52,21
8090,469.5,188.5,68,22
8090,502.5,147.5,30,26
8091,88.5,13.5,21,22
8091,372.5,61.5,63,44
8091,499.5,99.5,32,32
8092,493.5,54.5,36,26
8093,97.5,209.5,70,55
8093,299.5,203.5,25,21
8093,416.5,215.5,59,39
8094,112.5,33.5,41,35
8094,188.5,57.5,29,25
8094,224.5,50.5,42,36
8094,633.5,187.5,26,22
8097,569.5,278.5,151,202
8098,314.5,303.5,105,92
8098,454.5,432.5,90,48
8098,589.5,454.5,38,26
8099,39.5,137.5,28,21
8099,216.5,124.5,36,26
8100,0.5,172.5,75,36
8100,76.5,117.5,221,239
8100,556.5,242.5,34,35
8100,576.5,279.5,46,28
8100,640.5,262.5,22,22
8100,661.5,267.5,34,27
8101,43.5,334.5,91,89
8101,233.5,445.5,88,35
8103,0.5,333.5,44,32
8103,0.5,358.5,35,24
8103,307.5,187.5,73,41
8103,673.5,70.5,47,26
8104,461.5,342.5,21,26
8104,495.5,278.5,85,73
8104,602.5,227.5,38,40
8104,640.5,179.5,65,70
8108,114.5,202.5,44,29
8108,276.5,192.5,26,25
8108,322.5,207.5,32,33
8108,360.5,221.5,60,22
8108,562.5,244.5,44,38
8108,593.5,308.5,124,41
8109,53.5,100.5,21,22
8110,1.5,92.5,36,24
8110,38.5,74.5,74,48
8111,224.5,155.5,33,28
8111,354.5,228.5,33,24
8112,67.5,0.5,30,36
8112,259.5,66.5,31,31
8112,629.5,252.5,60,37
8114,593.5,0.5,32,22
8114,658.5,21.5,23,21
8115,70.5,101.5,109,21
8115,76.5,15.5,32,33
8115,100.5,65.5,36,22
8115,146.5,60.5,48,27
8115,535.5,33.5,185,447
8116,522.5,250.5,26,22
8117,41.5,246.5,66,23
8117,265.5,195.5,35,24
8118,0.5,247.5,175,233
8118,37.5,147.5,50,24
8118,123.5,89.5,47,28
8118,255.5,21.5,31,21
8118,319.5,38.5,146,172
8119,83.5,137.5,47,26
8120,370.5,180.5,70,54
8120,444.5,188.5,55,33
8120,524.5,186.5,28,21
8120,575.5,164.5,47,22
8120,625.5,155.5,42,28
8123,20.5,100.5,162,117
8123,204.5,76.5,59,38
8123,218.5,121.5,40,40
8123,303.5,115.5,41,28
8123,335.5,68.5,87,69
8123,492.5,26.5,193,96
8128,14.5,272.5,137,83
8129,331.5,231.5,61,56
8129,365.5,202.5,23,22
8129,404.5,211.5,27,22
8130,207.5,0.5,28,23
8130,235.5,0.5,34,25
8130,521.5,108.5,50,25
8130,638.5,116.5,43,48
8132,0.5,181.5,25,48
8132,0.5,232.5,26,37
8132,26.5,186.5,39,24
8132,156.5,0.5,335,277
8132,407.5,98.5,93,38
8132,485.5,41.5,120,81
8133,0.5,243.5,22,29
8133,71.5,207.5,22,24
8133,121.5,217.5,65,26
8133,179.5,220.5,94,48
8133,337.5,101.5,82,81
8133,473.5,64.5,93,82
8133,683.5,161.5,37,56
8133,687.5,107.5,33,23
8134,0.5,274.5,82,49
8134,209.5,450.5,59,30
8134,263.5,371.5,62,23
8138,0.5,226.5,74,21
8138,475.5,206.5,29,27
8138,526.5,219.5,22,23
8138,663.5,236.5,22,21
8140,0.5,54.5,35,21
8140,311.5,62.5,70,36
8140,362.5,127.5,82,30
8141,344.5,72.5,35,21
8141,449.5,54.5,70,27
8142,295.5,121.5,64,26
8142,361.5,105.5,52,40
8142,449.5,84.5,48,43
8142,452.5,137.5,40,24
8142,504.5,97.5,22,28
8142,606.5,124.5,89,33
8143,541.5,133.5,44,23
8143,576.5,90.5,38,32
8143,657.5,80.5,33,33
8147,103.5,217.5,41,22
8147,227.5,207.5,67,60
8148,392.5,62.5,136,97
8148,433.5,4.5,33,28
8148,453.5,117.5,165,95
8148,543.5,65.5,44,27
8148,695.5,173.5,25,30
8150,0.5,143.5,42,39
8150,29.5,192.5,88,29
8150,125.5,121.5,26,22
8151,0.5,24.5,39,36
8151,44.5,36.5,54,35
8151,95.5,51.5,26,24
8151,383.5,171.5,34,30
8153,0.5,113.5,21,57
8153,56.5,113.5,55,28
8153,139.5,155.5,138,84
8153,166.5,45.5,31,30
8153,195.5,26.5,33,44
8153,283.5,7.5,44,27
8153,548.5,0.5,102,71
8153,677.5,65.5,43,55
8154,0.5,163.5,68,52
8154,374.5,240.5,103,47
8155,33.5,57.5,60,38
8155,42.5,21.5,48,48
8155,89.5,27.5,72,63
8155,162.5,14.5,29,23
8155,398.5,4.5,107,21
8155,646.5,107.5,74,49
8156,0.5,6.5,48,30
8157,277.5,409.5,99,56
8157,465.5,214.5,26,21
8160,512.5,248.5,25,22
8160,572.5,274.5,30,29
8161,5.5,112.5,58,61
8161,41.5,132.5,76,60
8163,0.5,106.5,49,24
8163,0.5,189.5,41,226
8163,101.5,73.5,71,24
8163,105.5,18.5,88,57
8163,208.5,70.5,104,26
8163,650.5,62.5,70,88
8163,666.5,232.5,39,31
8163,676.5,152.5,44,28
8165,380.5,75.5,46,36
8167,128.5,317.5,123,95
8167,449.5,157.5,33,29
8167,597.5,74.5,47,28
8169,140.5,249.5,97,45
8169,318.5,177.5,48,67
8169,567.5,155.5,72,75
8170,252.5,0.5,31,26
8171,0.5,241.5,63,47
8171,0.5,325.5,104,61
8171,62.5,244.5,55,35
8171,75.5,271.5,89,34
8171,115.5,243.5,32,21
8171,418.5,155.5,60,26
8171,632.5,147.5,88,36
8173,137.5,226.5,115,138
8173,319.5,266.5,50,27
8173,631.5,202.5,72,59
8175,44.5,244.5,60,24
8175,105.5,232.5,78,25
8175,362.5,131.5,125,87
8175,486.5,181.5,44,26
8178,14.5,232.5,94,31
8178,86.5,111.5,44,28
8178,238.5,128.5,75,54
8179,0.5,367.5,43,25
8179,18.5,344.5,27,23
8179,50.5,335.5,72,26
8179,211.5,304.5,65,37
8179,270.5,242.5,32,27
8179,281.5,214.5,268,196
8179,426.5,197.5,27,22
8179,476.5,200.5,53,33
8179,514.5,163.5,30,32
8179,537.5,152.5,99,138
8179,616.5,144.5,22,22
8179,630.5,264.5,90,82
8179,650.5,137.5,32,30
8179,656.5,163.5,32,25
8179,681.5,163.5,39,39
8179,686.5,130.5,33,32
8180,361.5,118.5,245,199
8180,495.5,0.5,50,34
8181,196.5,0.5,82,46
8182,678.5,20.5,39,26
8183,409.5,12.5,29,31
8183,601.5,77.5,119,69
8184,66.5,186.5,72,47
8184,262.5,191.5,85,57
8184,376.5,266.5,59,21
8184,540.5,207.5,70,57
8184,597.5,363.5,123,102
8189,100.5,54.5,46,31
8189,172.5,47.5,33,26
8189,211.5,71.5,42,21
8189,369.5,101.5,56,47
8189,591.5,196.5,116,91
8190,59.5,130.5,61,23
8190,89.5,105.5,27,22
8191,24.5,98.5,32,31
8191,208.5,152.5,31,33
8191,338.5,210.5,51,34
8192,195.5,242.5,179,46
8192,578.5,184.5,72,21
8192,641.5,184.5,79,61
8192,647.5,180.5,43,22
8193,347.5,254.5,255,225
8193,508.5,454.5,69,26
8194,8.5,57.5,59,46
8194,142.5,42.5,37,26
8194,175.5,40.5,50,30
8194,224.5,37.5,58,30
8194,336.5,46.5,46,24
8197,625.5,202.5,36,27
8197,648.5,192.5,37,42
8197,660.5,230.5,34,37
8197,676.5,218.5,38,38
8197,691.5,252.5,29,51
8198,11.5,0.5,238,128
8199,233.5,49.5,109,40
8200,35.5,191.5,81,110
8200,237.5,209.5,96,49
8200,334.5,211.5,49,49
8200,354.5,269.5,86,22
8200,510.5,224.5,51,48
8200,514.5,315.5,55,24
8200,566.5,321.5,73,33
8200,640.5,342.5,80,28
8200,650.5,267.5,70,72
8202,196.5,6.5,42,21
8202,400.5,120.5,38,26
8203,0.5,143.5,23,31
8203,318.5,168.5,110,35
8203,421.5,153.5,41,41
8203,449.5,180.5,130,141
8203,556.5,205.5,30,23
8203,617.5,194.5,103,106
8204,152.5,7.5,58,37
8205,4.5,265.5,25,25
8205,51.5,255.5,27,24
8205,117.5,235.5,44,40
8206,216.5,197.5,25,25
8206,248.5,199.5,84,41
8206,296.5,181.5,29,35
8208,5.5,215.5,33,21
8208,91.5,195.5,26,29
8209,46.5,328.5,22,27
8211,409.5,71.5,50,25
8212,41.5,206.5,29,25
8212,64.5,188.5,67,45
8212,74.5,169.5,32,27
8212,179.5,100.5,38,28
8212,183.5,80.5,22,22
8212,322.5,130.5,181,142
8212,417.5,0.5,73,27
8214,161.5,274.5,35,22
8216,640.5,209.5,64,60
8218,61.5,399.5,31,34
8219,479.5,171.5,36,24
8219,628.5,225.5,35,28
8220,439.5,218.5,33,36
8220,466.5,247.5,25,36
8223,56.5,330.5,45,38
8223,275.5,280.5,77,30
8223,668.5,174.5,43,24
8226,39.5,385.5,224,95
8226,267.5,118.5,22,21
8226,548.5,148.5,92,31
8228,31.5,121.5,44,36
8228,69.5,157.5,57,33
8228,115.5,169.5,49,52
8228,125.5,241.5,112,76
8228,183.5,210.5,70,59
8228,305.5,287.5,40,21
8228,318.5,305.5,83,36
8228,365.5,360.5,122,74
8228,410.5,302.5,44,52
8229,498.5,62.5,46,29
8230,603.5,27.5,32,25
8232,38.5,330.5,26,28
8232,199.5,226.5,36,32
8232,296.5,196.5,27,24
8233,0.5,282.5,55,54
8233,109.5,239.5,44,44
8233,205.5,268.5,74,25
8233,206.5,244.5,51,28
8233,284.5,164.5,134,113
8233,409.5,187.5,24,30
8234,191.5,28.5,29,29
8236,106.5,153.5,35,24
8236,293.5,69.5,27,21
8236,314.5,311.5,21,23
8236,401.5,374.5,237,106
8236,671.5,218.5,45,35
8237,325.5,268.5,34,29
8237,653.5,313.5,67,119
8238,162.5,277.5,45,31
8238,232.5,269.5,31,22
8238,499.5,164.5,46,34
8239,0.5,134.5,34,39
8240,180.5,328.5,93,68
8240,408.5,149.5,69,48
8240,432.5,230.5,288,250
8240,447.5,133.5,27,30
8242,331.5,56.5,43,39
8242,606.5,237.5,29,28
8242,635.5,269.5,43,41
8243,0.5,70.5,62,52
8243,0.5,343.5,167,137
8243,53.5,22.5,39,21
8243,56.5,61.5,177,75
8243,168.5,427.5,103,53
8243,244.5,34.5,106,21
8243,684.5,106.5,36,32
8244,556.5,111.5,28,32
8245,489.5,67.5,31,24
8245,545.5,55.5,40,29
8247,32.5,75.5,36,25
8247,89.5,72.5,69,73
8247,370.5,119.5,68,21
8247,526.5,101.5,61,49
8247,566.5,199.5,67,27
8247,693.5,142.5,27,38
8248,316.5,38.5,70,25
8248,406.5,38.5,51,21
8249,0.5,288.5,79,56
8249,181.5,114.5,252,242
8249,366.5,109.5,91,42
8249,432.5,194.5,157,89
8249,535.5,54.5,58,38
8249,586.5,46.5,26,26
8249,636.5,53.5,80,33
8251,642.5,142.5,36,42
8255,102.5,259.5,95,27
8255,154.5,193.5,26,24
8255,236.5,183.5,34,24
8257,384.5,13.5,36,39
8257,585.5,67.5,27,27
8257,612.5,86.5,44,32
8257,612.5,125.5,38,27
8260,359.5,194.5,65,29
8261,176.5,272.5,32,25
8262,0.5,92.5,61,68
8262,25.5,57.5,65,56
8263,94.5,238.5,25,29
8263,119.5,252.5,31,25
8263,260.5,413.5,75,52
8266,93.5,14.5,93,21
8266,187.5,10.5,107,24
8266,494.5,24.5,65,67
8266,559.5,9.5,143,142
8267,682.5,229.5,25,27
8268,128.5,243.5,66,21
8268,272.5,244.5,66,31
8268,407.5,109.5,53,88
8268,455.5,101.5,140,93
8270,0.5,241.5,193,145
8270,171.5,107.5,151,133
8270,326.5,211.5,145,124
8270,483.5,222.5,91,39
8270,571.5,207.5,61,52
8271,202.5,88.5,102,22
8271,348.5,59.5,49,33
8271,495.5,15.5,99,58
8271,511.5,72.5,108,32
8271,622.5,53.5,59,45
8271,644.5,71.5,76,78
8274,491.5,33.5,99,81
8274,628.5,0.5,78,29
8276,180.5,32.5,48,23
8276,281.5,69.5,50,26
8276,369.5,125.5,51,35
8277,148.5,63.5,71,55
8278,372.5,186.5,74,42
8281,260.5,118.5,90,82
8282,99.5,371.5,601,109
8282,604.5,218.5,88,22
8283,0.5,345.5,44,25
8284,0.5,224.5,52,83
8285,67.5,282.5,56,67
8285,185.5,182.5,28,31
8285,225.5,147.5,62,34
8285,256.5,83.5,25,30
8285,292.5,27.5,37,59
8285,327.5,0.5,270,111
8285,349.5,134.5,371,346
8286,235.5,168.5,96,27
8288,334.5,96.5,386,333
8288,497.5,45.5,130,102
8291,274.5,151.5,62,40
8291,572.5,127.5,86,36
8292,679.5,164.5,41,95
8294,90.5,98.5,36,30
8295,406.5,202.5,51,29
8297,0.5,170.5,34,72
8299,69.5,282.5,414,198
8300,63.5,143.5,41,37
8300,139.5,106.5,67,40
8300,261.5,75.5,64,39
8304,6.5,244.5,105,41
8304,98.5,359.5,37,29
8304,119.5,315.5,164,59
8304,466.5,106.5,90,65
8308,5.5,165.5,23,23
8308,22.5,167.5,51,41
8308,23.5,206.5,71,51
8308,95.5,153.5,42,23
8308,169.5,75.5,33,27
8308,182.5,93.5,38,37
8308,217.5,57.5,24,22
8308,256.5,51.5,56,28
8308,272.5,27.5,36,29
8309,84.5,143.5,40,40
8309,651.5,246.5,26,30
8310,121.5,321.5,97,40
8312,442.5,91.5,138,99
8312,580.5,110.5,21,23
8314,0.5,154.5,229,188
8314,68.5,131.5,25,25
8314,162.5,81.5,46,27
8315,128.5,355.5,237,85
8315,395.5,265.5,58,23
8315,633.5,246.5,60,52
8317,107.5,282.5,510,198
8317,486.5,158.5,69,36
8317,622.5,218.5,37,22
8318,268.5,67.5,37,25
8319,0.5,227.5,36,41
8319,462.5,140.5,182,49
8320,558.5,106.5,26,26
8320,654.5,130.5,32,29
8321,655.5,89.5,26,21
8321,683.5,89.5,24,26
8322,16.5,289.5,31,24
8322,113.5,244.5,242,157
8322,324.5,41.5,67,62
8325,11.5,255.5,38,33
8325,207.5,202.5,47,22
8325,272.5,189.5,52,37
8325,365.5,160.5,103,60
8325,618.5,141.5,73,31
8326,104.5,298.5,117,54
8326,297.5,246.5,49,22
8327,515.5,250.5,106,35
8327,579.5,197.5,32,23
8328,10.5,408.5,44,49
8328,53.5,375.5,21,27
8328,57.5,376.5,96,67
8328,112.5,333.5,28,24
8328,157.5,319.5,71,57
8328,208.5,289.5,38,32
8328,306.5,236.5,57,41
8328,311.5,194.5,80,54
8328,390.5,139.5,41,42
8328,419.5,254.5,79,104
8328,424.5,121.5,23,27
8328,440.5,109.5,29,24
8328,496.5,105.5,57,58
8328,528.5,37.5,36,22
8328,545.5,12.5,33,24
8330,125.5,242.5,53,24
8330,167.5,457.5,110,23
8330,285.5,180.5,44,32
8331,653.5,171.5,26,28
8331,697.5,180.5,23,23
8332,698.5,225.5,21,23
8334,665.5,447.5,55,33
8335,0.5,105.5,418,375
8335,462.5,77.5,47,29
8335,465.5,0.5,51,24
8335,514.5,40.5,65,33
8340,0.5,47.5,184,92
8341,0.5,324.5,82,74
8343,356.5,28.5,340,350
8343,682.5,365.5,38,66
8343,691.5,254.5,29,114
8344,251.5,261.5,27,22
8344,294.5,257.5,40,31
8344,441.5,294.5,35,24
8344,559.5,307.5,35,22
8346,198.5,146.5,45,30
8346,494.5,145.5,32,29
8347,24.5,192.5,110,50
8347,218.5,149.5,52,35
8347,337.5,109.5,198,165
8348,199.5,246.5,50,33
8348,336.5,221.5,165,64
8348,471.5,123.5,117,36
8351,179.5,137.5,31,22
8351,227.5,132.5,36,23
8352,409.5,138.5,48,24
8353,0.5,332.5,51,29
8353,494.5,266.5,148,98
8353,609.5,311.5,48,51
8354,617.5,136.5,27,26
8355,57.5,249.5,47,24
8356,75.5,113.5,80,51
8356,149.5,95.5,64,45
8356,345.5,64.5,64,28
8356,407.5,61.5,24,21
8357,46.5,19.5,137,75
8357,477.5,234.5,50,29
8357,692.5,364.5,28,25
8358,62.5,338.5,48,32
8358,232.5,365.5,32,21
8359,0.5,205.5,32,33
8359,193.5,284.5,106,30
8359,425.5,212.5,69,30
8359,582.5,169.5,61,38
8360,131.5,23.5,83,23
8361,424.5,184.5,36,23
8361,639.5,136.5,72,48
8366,176.5,372.5,262,107
8367,0.5,329.5,92,85
8367,217.5,207.5,28,34
8367,496.5,123.5,70,44
8369,388.5,73.5,31,25
8371,89.5,241.5,29,30
8373,47.5,268.5,30,29
8373,250.5,189.5,48,30
8373,326.5,181.5,76,35
8373,487.5,165.5,60,34
8377,359.5,212.5,50,60
8377,413.5,270.5,42,25
8379,97.5,121.5,247,142
8380,211.5,33.5,31,26
8381,437.5,210.5,64,32
8381,501.5,198.5,47,21
8382,85.5,212.5,68,46
8382,508.5,263.5,66,28
8383,210.5,413.5,276,67
8384,210.5,145.5,50,27
8385,71.5,77.5,77,37
8385,248.5,28.5,186,144
8386,33.5,84.5,32,32
8386,91.5,61.5,21,25
8386,299.5,49.5,203,116
8386,563.5,0.5,66,41
8386,593.5,28.5,68,41
8387,46.5,0.5,35,31
8389,26.5,253.5,41,46
8389,80.5,223.5,43,33
8389,203.5,128.5,43,31
8390,351.5,215.5,71,26
8391,549.5,146.5,29,26
8392,30.5,136.5,34,26
8392,58.5,149.5,33,23
8392,83.5,123.5,29,28
8392,137.5,126.5,33,25
8392,217.5,148.5,35,24
8392,536.5,203.5,37,25
8395,409.5,164.5,52,37
8395,653.5,152.5,31,21
